Q-table (State: Q-values for [Forward, Forward_Left, Forward_Right, Rotate_Left, Rotate_Right])
--------------------------------------------------------------------------------
State (0, 0, 0, 0): Q-values [0.07199512881047683, -0.00030554231038886284, 1.188596441582763, 0.0, 0.0]
State (0, 0, 0, 1): Q-values [0.8844842117889914, 9.607618134821, 0.2711768625632404, 0.4565430170290495, 0.142364616048545]
State (0, 0, 0, 2): Q-values [0.05941961194228985, 0.6398305739077363, 0.0, 0.5098809255580578, 6.025283001354469]
State (0, 0, 0, 3): Q-values [0.0, 0.056845590657828356, 1.095215683591294, 0.0, 0.0]
State (0, 0, 0, 4): Q-values [0.14864354671835897, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 1, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 1, 1): Q-values [0.9953677179734685, 0.9086903438556209, 0.5956290773353955, 0.9648757049971007, 7.14617946490131]
State (0, 0, 1, 2): Q-values [3.2735085176499967, 0.7584444067664691, 0.8875857639780627, 0.7779522888795686, 1.1449579438637527]
State (0, 0, 1, 3): Q-values [0.5734301423337878, 0.24328292358438808, 0.9375453614771365, 0.13277702089320584, 1.2866317454266873]
State (0, 0, 1, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.1564836140871047]
State (0, 0, 2, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 2, 1): Q-values [0.0, 0.0, 0.04573211421966548, 0.0, 0.0]
State (0, 0, 2, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 2, 3): Q-values [1.3836886145425193, 0.3538834017395202, 0.0, 0.14788085625345743, 0.19302499819099905]
State (0, 0, 2, 4): Q-values [1.8511564819998008, 0.3755128001000162, 0.2333954640315499, 0.13114465048844035, 0.0]
State (0, 0, 3, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 3, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 3, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 3, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 3, 4): Q-values [-0.010994337344169623, 0.2696780779050317, 0.0, 0.0, 0.0]
State (0, 0, 4, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 4, 1): Q-values [-0.3471731699943543, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 4, 2): Q-values [0.0, 0.0, 0.0, -0.6785197147369385, 0.0]
State (0, 0, 4, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 4, 4): Q-values [-0.3636286185503007, -0.06006721673011782, -0.11847295005321513, 0.0, -0.06006721673011782]
State (0, 1, 0, 0): Q-values [0.0, 0.0, 0.0, 0.06711734498739233, 0.0]
State (0, 1, 0, 1): Q-values [7.047696033317471, 0.5029619454256831, 0.1913568867192332, 0.19658255606710587, 0.0]
State (0, 1, 0, 2): Q-values [1.8119110278160535, 0.0, 0.14965694200404525, 0.19842691888903893, 0.0]
State (0, 1, 0, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 0, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 1, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.1006736315071582]
State (0, 1, 1, 1): Q-values [0.28600704151021084, 0.21578643761277191, 4.016332778168729, 0.23180650175219025, 0.5724991938502425]
State (0, 1, 1, 2): Q-values [1.0828121418747247, 1.0767428722517787, 8.77219586344391, 0.5878879372121751, 0.7039091918418582]
State (0, 1, 1, 3): Q-values [0.0, 0.3226339500953366, 0.389655286282489, 0.19725617831667788, 0.8824643738323881]
State (0, 1, 1, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 2, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 2, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 2, 2): Q-values [0.5221328609433104, 0.0, 0.15748292610819375, 0.16605083584040403, 0.0]
State (0, 1, 2, 3): Q-values [1.5789107482726918, 0.26683052126169204, 0.0, 0.0, 0.0]
State (0, 1, 2, 4): Q-values [0.25878554582595825, 0.5023695320539288, 0.25042552433421433, 0.7260295466049569, 2.233315532688202]
State (0, 1, 3, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 3, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 3, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 3, 3): Q-values [0.0, 0.12328189987326622, 0.0, 0.1856145926402535, 0.09203035821914668]
State (0, 1, 3, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 4, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 4, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 4, 2): Q-values [-0.7905900689125062, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 4, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 4, 4): Q-values [-0.9976926303515438, -0.5183160963849505, -0.4978663726329805, -1.2294023841209412, 0.0]
State (0, 2, 0, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 0, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 0, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 0, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 0, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 1, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 1, 1): Q-values [0.20533026893239076, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 1, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 1, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 1, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 2, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 2, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 2, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 2, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 2, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 3, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 3, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 3, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 3, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 3, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 4, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 4, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 4, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 2, 4, 3): Q-values [0.0, -0.8230672864675522, 0.0, 0.0, 0.0]
State (0, 2, 4, 4): Q-values [-2.2427140259026213, -1.4779584984133196, -0.7423092507839203, -0.7390911006927491, -1.4620157014989985]
State (0, 3, 0, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 0, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 0, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 0, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 0, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 1, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 1, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 1, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 1, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 1, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 2, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 2, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 2, 2): Q-values [0.3143826999306678, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 2, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 2, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 3, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 3, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 3, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 3, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 3, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 4, 0): Q-values [-1.1671154481415749, 0.0, 0.0, 0.0, -0.43160334045505533]
State (0, 3, 4, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 4, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 4, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 3, 4, 4): Q-values [-0.7723107150681352, -0.7810482289299859, 0.0, -0.452049630153656, 0.0]
State (0, 4, 0, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 0, 1): Q-values [0.11973801691762549, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 0, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 0, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 0, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 1, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 1, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 1, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 1, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 1, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 2, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 2, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 2, 2): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 2, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 2, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 3, 0): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 3, 1): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 3, 2): Q-values [0.10107193892002102, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 3, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 3, 4): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 4, 0): Q-values [-0.6721620925903321, 0.04757287852168077, 0.0, 0.0, -0.448125849723816]
State (0, 4, 4, 1): Q-values [-0.09754209692478184, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 4, 2): Q-values [-0.5475285590364936, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 4, 3): Q-values [0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 4, 4, 4): Q-values [-0.7843078158378601, 0.0, -0.5991798133104066, 0.0, -0.7680179523468018]
State (1, 0, 0, 0): Q-values [0.5299406587393576, 0.0, 0.0, 0.3140952486127614, 0.27536948235026826]
State (1, 0, 0, 1): Q-values [3.6402087745555205, 1.708759507122804, 1.091298938778767, 2.0076592265366378, 1.8640901345382717]
State (1, 0, 0, 2): Q-values [3.9522536681735603, 0.0, 0.4199359209567308, 0.504250851456388, 0.6669454746399283]
State (1, 0, 0, 3): Q-values [0.2569988547291864, 0.2052270802861924, 0.9518520911946312, 0.0, 0.0]
State (1, 0, 0, 4): Q-values [0.0, 0.0, 0.2788172695313703, 0.0, 0.0]
State (1, 0, 1, 0): Q-values [1.8645294568292625, 0.0, 0.0, 0.0, 0.0]
State (1, 0, 1, 1): Q-values [7.917931540232017, 0.0, 0.0, 0.0, 0.775948462302703]
State (1, 0, 1, 2): Q-values [2.2933829099329475, 0.0, 0.31247379692941013, 0.0, 0.0]
